"ireg1.ecov","ireg2.ecov","naive.ecov","rewt.ecov","ireg1.len","ireg2.len","naive.len","rewt.len"
1,0,1,1,1.12214185452135,0.792636908396824,3.27957918965811,1.34208592200189
1,0,1,1,1.02347930821201,0.672538317333849,3.16938380993114,1.28152499530449
1,0,1,1,1.11937666611118,0.674714011216498,3.18372257880395,1.2308752979958
1,0,1,1,1.19233234762689,0.677028818944619,2.53369825535038,1.38488761456881
1,0,1,1,1.05370805919765,0.695465173293873,3.12461222988629,1.34391478448767
1,0,1,1,1.11840147216904,0.649300913812374,2.67218336510064,1.29914300109178
1,0,1,1,1.13709095462043,0.64524161594394,2.95657669716621,1.29929453840619
1,0,1,1,1.17893299494052,0.729500046880253,2.9428392321328,1.17819595414592
1,0,1,1,1.0611160931284,0.717886739404933,3.00738701709942,1.48325555418805
1,0,1,1,1.17646028327705,0.704432533585608,2.86651039360327,1.26866573035035
1,0,1,1,1.19763775706988,0.741396408146922,3.29217386539046,1.21087536380165
1,0,1,1,1.1399804412002,0.690738151465573,2.67030840621409,1.26972294591611
1,0,1,1,1.13536184099725,0.755071223820265,3.35792527742,1.48939392410116
1,0,1,1,1.10644149828021,0.763294769013133,3.21832074494953,1.25749913763433
1,0,1,1,1.11919276140524,0.722398308391532,3.03277136331798,1.32603023652386
1,0,1,1,1.10116858641034,0.677300271858053,2.97783548405128,1.30776602900108
1,0,1,1,1.12571742732497,0.68513995694362,2.88129533798917,1.21994266350119
1,0,1,1,1.10166648559766,0.737210118784061,3.23080249958434,1.25560514075546
1,0,1,1,1.14372787081613,0.714766179166389,3.11400301989895,1.25784447139979
1,0,1,1,1.08219654895466,0.704185386035457,3.02648869528503,1.21818159706257
1,0,1,1,1.1168191300794,0.767807079512459,2.9493590454928,1.22931514773068
1,0,1,1,1.16102162842227,0.766369665465982,3.13650382835342,1.25189299675578
1,0,1,1,1.07714255989813,0.743815187699538,3.3737241210328,1.28802904031453
1,0,1,1,1.16432140964345,0.690256269251633,2.88044884869509,1.28714004682594
1,0,1,1,1.19335075789533,0.763307350309984,3.23871944473842,1.25769648409711
1,0,1,1,1.05668128752991,0.692838534982198,2.70632694154594,1.28859412165199
1,0,1,1,1.0748896679423,0.765158523286062,2.9600424433978,1.35839663973332
1,0,1,1,1.12717727188934,0.757501599247588,3.30320341272602,1.34100898106848
1,0,1,1,1.15279021545833,0.748598769692685,3.21134126877204,1.25415026545809
1,0,1,1,1.15044769104034,0.772826566323399,2.7655934949065,1.12327627019979
1,0,1,1,1.11478269823613,0.707122943594284,3.05947805572269,1.47519525568695
1,0,1,1,1.09674682481784,0.638703658091472,3.13513921163862,1.1763137296958
1,0,1,1,1.07723633412434,0.681266978075374,3.23022927192057,1.2733403527605
1,0,1,1,1.18163307362555,0.764824907595707,3.24791656702398,1.34524530207122
1,0,1,1,1.16331159442539,0.722034342367219,3.08665693631323,1.20778207310931
1,0,1,1,1.095349710753,0.770830664307036,2.66503877825166,1.2714750770067
1,0,1,1,1.14080178020853,0.709728498596047,3.21969545034315,1.39513611006193
1,0,1,1,1.09183113186023,0.656598358756311,3.02634181917203,1.34319752045608
1,0,1,1,1.11452901813357,0.725436623646746,2.86265763856383,1.19267978325153
1,0,1,1,1.11682849299091,0.674605054899585,3.21924298774169,1.32919838696759
1,0,1,1,1.1186352135328,0.699687874033002,2.98906060865368,1.22775774614883
1,0,1,1,1.21195057570461,0.755270271189935,3.0851709044622,1.25981076706011
1,0,1,1,1.12204078038913,0.781334932779228,3.12634360327843,1.37466991142187
1,0,1,1,1.10224675639088,0.683765225648454,3.42263857190973,1.31823591218948
1,0,1,1,1.05854763522459,0.703321539210157,3.00914966237734,1.11551874739859
0,0,0,1,1.07802245186229,0.719453765572948,2.53636395780589,1.24051001231153
1,0,1,1,1.16378343727911,0.782454376794365,3.0236744890773,1.42331312178858
1,0,1,1,1.07425580093662,0.709354039238473,2.97683234224685,1.31608398746168
1,0,1,1,1.18258124470851,0.705450929955227,2.83107835225557,1.21468596687825
1,0,1,0,1.10479342677749,0.696844894875442,3.31769188629809,1.21256378609081
1,0,1,1,1.10039436921651,0.667046030132003,2.99236183194462,1.41276157009852
1,0,1,1,1.24273229699614,0.841626122168158,3.43396858769302,1.34468915840175
1,0,1,1,1.16464531331971,0.794965939025004,3.45234043038763,1.46508579016962
1,0,1,1,1.08678967923308,0.705213026234877,3.35280189323715,1.3126939966574
1,0,1,1,1.20370959444142,0.7370879388265,3.42816845973939,1.2472387724792
1,0,1,1,1.22696645260722,0.734094770330445,2.783302594787,1.37494719175698
1,0,1,1,1.11985597773194,0.709628739728341,3.16856496400316,1.18580317829714
1,0,1,1,1.208655097207,0.67753247165791,3.20714712681385,1.20708753986814
1,0,1,1,1.01108507233456,0.688397535821558,2.858916555374,1.19273031714224
1,0,1,1,1.14844940555424,0.685838219056425,3.05820316704123,1.33284175801681
1,0,1,1,1.01757873553225,0.723291636148332,3.00421629195695,1.39547881412825
1,0,1,1,1.09535703283692,0.686853126487312,3.19948071106784,1.26695709963846
1,0,1,1,1.05310533687728,0.674155184854163,2.73722734274888,1.23862316878689
1,0,1,1,1.05257309575269,0.709296113085958,3.0053794108858,1.37942311310853
1,0,1,1,1.13207677029896,0.823493018010829,3.32984858503992,1.21770725750483
1,0,1,1,1.18790633283449,0.701482780175223,2.8902859872473,1.21929029370153
1,0,1,1,1.1813163242288,0.766645966454479,2.96118221139614,1.58698090956313
1,0,1,1,1.08172379837883,0.74274225556114,2.69121671223907,1.28295079843043
1,0,1,1,1.09911437543259,0.721600995619376,2.70099538307787,1.35378231932404
1,0,1,1,1.07061695129106,0.727985646893111,2.91441907073956,1.31412192705097
1,0,1,1,1.10546328817618,0.703713592416157,2.76860882501721,1.28298368996027
1,0,1,1,1.10276678302747,0.675096396282586,2.86977439498738,1.30480346126996
1,0,1,1,1.05941984026445,0.63539296619673,2.89857904217771,1.27797207582
1,0,1,1,1.1351252768215,0.702443867328825,3.09624278420072,1.27096545782734
1,0,1,1,1.23660258373905,0.708763002928679,3.18179547530093,1.38758694658482
1,0,1,1,1.07759806680037,0.706635092403724,3.13101875752487,1.31361812735468
1,0,1,1,1.20876603850748,0.71483001712412,2.81726284459574,1.38820025969045
1,0,1,1,1.17096067179637,0.701103639200136,3.3880672551225,1.21644275101749
1,0,1,1,1.2540775198418,0.687531499321654,3.07466023453345,1.28668271101169
1,0,1,1,1.07344635557956,0.71774325188272,3.07886902957129,1.32716542418244
1,0,1,1,1.10603824923695,0.627669675854789,2.71107077535861,1.52750643704076
1,0,1,1,1.06430951377624,0.749384983397204,3.15572003214014,1.22882485925619
1,0,1,1,1.16544312398736,0.683270450455897,2.66918779632908,1.30180810037884
1,0,1,1,1.16985736547482,0.694587603986823,3.36953481666507,1.28897468523584
1,0,1,1,1.1788955668176,0.713516577602893,3.00755373821034,1.21355502344749
1,0,1,1,1.25985338364498,0.767417871746084,3.21766140977188,1.349860815964
1,0,1,1,1.17563290960457,0.752913002831204,3.1703964940522,1.17131637923987
1,0,1,1,1.16024079775805,0.737596167169667,3.24740032177763,1.28815370039815
1,0,1,1,1.15866342461121,0.727368402142866,3.16149306144705,1.31494239729073
1,0,1,1,1.15238599788502,0.684296888548487,3.21934320870475,1.29293984834305
1,0,1,1,1.16386544481243,0.772662277941506,3.61082574041774,1.29751294096331
1,0,1,1,1.16291531637411,0.726452497507433,2.84674478411533,1.18443550660316
1,0,1,1,1.07627742104798,0.686734086743403,2.94241063744659,1.33846950519215
0,0,0,1,1.08914153030816,0.696636427865835,2.65135578095073,1.21159296158521
1,0,1,1,1.13883632589882,0.728629604624677,3.47635374632329,1.3499829726513
1,0,1,1,1.17509733555393,0.697056578564066,3.27700241513829,1.24978489196706
0,0,1,1,1.1731480925333,0.743767508429945,3.40250228948019,1.28305010092526
1,0,1,1,0.985375798278511,0.713273157758946,3.03767244158422,1.26050205619191
1,0,1,1,1.14213796880303,0.763864592203246,3.0322644007069,1.30582313930743
1,0,1,1,1.14787154100621,0.778525042987238,3.33248626344028,1.26446647047423
1,0,1,1,1.13351463523469,0.765740723485703,3.21315480778523,1.35202679135821
1,0,1,1,1.05707592262729,0.683048314322697,3.14683191274747,1.20359711838886
1,0,1,1,1.06507660265191,0.708105793511702,3.06847956189235,1.17931619479799
1,0,1,1,1.15827396529996,0.763640100305179,3.13811880122941,1.32006923197542
1,0,1,1,1.07740379374778,0.731041775131347,3.23709020537669,1.35657353140807
1,0,1,1,1.02034932544342,0.708550909813372,3.10214745447665,1.39048732450467
1,0,1,1,1.15941753652121,0.817519419486482,3.34476400781615,1.23605611651039
1,0,1,1,1.11555028299626,0.699474552492059,2.81021293722319,1.27851542375466
1,0,1,1,1.16959988181372,0.717353373772801,2.63560945633751,1.28671544746562
1,0,1,1,1.20291834019934,0.738315251645284,3.11713063025805,1.37842065990765
1,0,1,1,1.0660798984871,0.677948364886962,2.69487656431619,1.2645632546627
1,0,1,1,1.02271655800624,0.693530541272251,2.87619823507696,1.26257138984354
1,0,1,1,1.06477365232433,0.708022357122814,3.26376737687701,1.35283456842373
1,0,1,1,1.0627273640508,0.704473578268105,3.3653079255877,1.36165202601299
1,0,1,1,1.07791427542977,0.661574265485934,2.93833649257454,1.34947611492992
0,0,1,1,1.09678934361502,0.795729475112391,3.81886356071619,1.2807668992521
1,0,1,1,1.09744324911915,0.695467985177869,2.98473595167444,1.36189714420813
1,0,1,1,1.11325492976952,0.764570501865904,2.93025905572008,1.18749912255431
1,0,1,1,1.18036814319325,0.684141644268476,3.21756958387641,1.33324684016687
1,0,1,1,1.17520870264831,0.727800052410571,2.98816823334393,1.26998787831729
1,0,1,1,1.14879620619329,0.760346701618087,3.17313772088932,1.39032548514019
1,0,1,1,1.08479984767574,0.666342186371011,2.99462434063922,1.2946302481018
1,0,1,1,1.05545251138812,0.720857895774045,3.37670150484272,1.26314302288876
1,0,1,1,1.2084128964621,0.791518807735339,3.35673859132981,1.30869108522629
1,0,1,1,1.10612472773745,0.706178135907474,2.97919488346701,1.22027134984811
1,0,1,1,1.08511138262644,0.693974487088002,3.48913997625529,1.39118003263996
1,0,1,1,1.17356134014449,0.715449345170342,3.51162803958879,1.23288065976063
1,0,1,1,1.02504039377936,0.70072314798248,2.52386492378076,1.24022122490421
1,0,1,1,1.1300201423983,0.768959891305894,2.933847497018,1.1967415699536
1,0,1,1,1.21769783568236,0.725055768955833,3.36434528705494,1.2908934136461
1,0,1,1,1.33702842995434,0.833455572841251,3.65951698023215,1.35610296542222
1,0,1,1,1.10792691846817,0.743949424208012,3.10119849565998,1.36411301134494
1,0,1,1,1.16847095072414,0.83856058717424,3.40356515178456,1.32615757189372
1,0,1,1,1.08659450849553,0.663871704559949,3.15575659787897,1.29432080505351
1,0,1,1,1.23368745758572,0.735435228032322,3.58837541878321,1.28830229421881
1,0,1,1,1.15426433187486,0.696798222774095,3.21540325220175,1.4858833364881
1,0,1,1,1.23787272037083,0.715305866060358,3.24841727754738,1.28458251964446
1,0,1,1,1.25601504264226,0.755092851730833,3.25823181567115,1.34182412284447
1,0,1,1,1.05796762258049,0.771122070244662,3.07414901564485,1.29372327398936
1,0,1,1,1.16610806596671,0.701233542635346,3.14569480651473,1.18099333699108
0,0,0,1,1.05088717170543,0.732052576428016,2.64776164981361,1.34502853953538
1,0,1,1,1.11411479935855,0.712474822793494,3.2302229183044,1.28497724001523
1,0,1,1,1.14879325816072,0.760745757131382,3.35695522912452,1.40875420698985
1,0,1,1,1.11293776809893,0.739058274306811,3.05799084350158,1.15000719147664
0,0,0,1,1.15207054059758,0.728081011547303,2.61498962916039,1.34267631250216
1,0,1,1,1.12678905463616,0.662311285326296,3.08550845851022,1.37400097436593
1,0,1,1,1.16557404536461,0.732988197346811,2.99317639557161,1.39405074910446
1,0,1,1,1.00350289233397,0.708689636989263,2.96441841879033,1.24728033991273
1,0,1,1,1.11463516703509,0.722733016155701,3.26980949820864,1.36307981179567
1,0,1,1,1.17841618833558,0.754942329844862,3.23387156658919,1.40944785137396
1,0,1,1,1.08709517561705,0.744894114039011,3.13974560335549,1.27898495486317
1,0,1,1,1.04032667136868,0.632024708644111,2.76007673963368,1.25490406303229
1,0,1,1,1.06484302597697,0.779043461527947,3.10634137338695,1.1404090169247
1,0,1,1,1.13325371900663,0.722144229108089,2.90313789027052,1.32380976362645
1,0,1,1,1.17525123307498,0.732620520750998,3.28584479697359,1.23510775502736
1,0,1,1,1.04584237163152,0.654777395377004,3.02349393646094,1.45328101571993
1,0,1,1,1.10996494810755,0.742940848873125,2.86560117587234,1.20654890350844
1,0,1,1,1.13177282697465,0.80758655460228,3.17967163821053,1.29900537822351
1,0,1,1,1.10899266223769,0.685621178488101,3.10778152070316,1.39559031834407
1,0,1,1,1.10591954251634,0.765867685356011,2.54395376091795,1.24897748062881
1,0,1,1,1.09031183009797,0.715908128317191,2.85635806338272,1.17622671180969
1,0,1,1,1.09634180235092,0.688294414639173,2.96513781228944,1.24156398534699
1,0,1,1,1.00253977101743,0.711913416512702,2.6950520127975,1.18356053711531
1,0,1,1,1.02699712927077,0.70343996393471,2.74624547876938,1.18442041791374
1,0,1,1,0.999558949773263,0.724486628727654,2.98616271115093,1.25131728556611
1,0,1,1,1.10794696795892,0.753952238431596,3.03108102347124,1.25286395525462
1,0,1,1,1.08698421019842,0.702503337230613,2.80132327307755,1.27716200693884
1,0,1,1,1.16610065476982,0.796891986383422,3.28225640714362,1.25077885674387
0,0,0,1,1.17117690868331,0.696663769405071,2.62192092264706,1.40933052043088
1,0,1,1,1.14855546696499,0.751861962230516,2.88317805642942,1.27921195928457
1,0,1,1,1.03213238258141,0.644911773171749,2.82024069563581,1.25777838444499
1,0,1,1,1.17547591106065,0.729406671751631,3.19952765598832,1.28533827012777
1,0,1,1,1.19158646850502,0.714671546761316,3.30348868862061,1.29995526599378
1,0,1,1,1.09051507813045,0.744834902537125,3.19447354994677,1.2241844729377
1,0,1,1,1.22827139445663,0.691035085381185,2.90938823145109,1.27852083640863
1,0,1,1,1.05812798956216,0.727097592288489,2.92513145198084,1.18663588612947
1,0,1,1,1.16745292328648,0.726590522923864,2.92157249230031,1.30817719687282
1,0,1,1,1.08313323929695,0.690490789596211,2.92139828802452,1.35434905916717
1,0,1,1,1.03170035017305,0.67174722166141,3.25923385710575,1.26865843290467
1,0,1,1,1.07683547776325,0.792807064785339,2.71342272247102,1.35553483076528
1,0,1,1,1.17370319421956,0.725458422739239,3.15521185608567,1.34470653604257
1,0,1,1,1.09624037986748,0.731833860217587,2.79677912129857,1.23494904120774
1,0,1,1,1.08488048162252,0.696780434659632,3.26074034029098,1.30951186382648
1,0,1,1,1.0775481828248,0.691094890395372,2.68150068572068,1.22259336645041
1,0,1,1,1.17808475627997,0.747054596945562,3.17887809074771,1.46093921491323
1,0,1,1,1.15660321815104,0.732886861795725,3.16843649148887,1.27737450586478
1,0,1,1,1.17428498647689,0.726495639768591,3.2117524452092,1.43182833919223
1,0,1,1,1.0766371787394,0.697894189095694,3.21900253202403,1.36160954414435
1,0,1,1,1.13237509362502,0.705044615091358,2.96728337044485,1.1662450566393
1,0,1,1,1.15852668883842,0.727133698066652,3.07983256061427,1.33038631862027
1,0,1,1,1.08151036494173,0.72519768304502,2.68290057116099,1.29901425214635
1,0,1,1,1.10949505950141,0.655805672825382,3.19175528786922,1.32079935209236
1,0,1,1,1.08799269543479,0.717669334556512,3.28005252023,1.2550604278708
0,0,0,0,1.20134305251362,0.708756909642514,2.83016333724182,1.2977288337411
1,0,1,1,1.12640653778661,0.682982299298381,3.05012877342818,1.30874177168592
1,0,1,1,1.06354210966641,0.679550027024928,2.92483907815972,1.18111957503877
1,0,1,1,1.11615208476925,0.704839955971483,3.1567964625531,1.20566637064147
1,0,1,1,1.1984842884544,0.777800618392548,3.07914289650353,1.15110519319866
1,0,1,1,1.12966855871735,0.71321923075537,3.13047207050192,1.34751937898004
1,0,1,1,1.24338188803819,0.74378153100194,2.99577959355508,1.26877593174489
1,0,1,1,1.10008240617972,0.717341860203218,3.14691821569606,1.2985029414132
1,0,1,1,1.1284507588125,0.730069509983543,3.13670999894213,1.26852450487083
1,0,1,1,1.06131533679853,0.701385063111912,3.19501662425539,1.26650230818538
1,0,1,1,1.24306998426311,0.782694952258442,3.14104927370297,1.28218695931727
1,0,1,1,1.03699601930561,0.649785054532407,2.91665576079389,1.29541267565297
1,0,1,1,1.11578560921014,0.726263102710393,2.97809047667011,1.44481692334657
1,0,1,1,1.20233430103017,0.755227208781707,3.18843625916942,1.2670086364244
0,0,1,1,1.19876067910377,0.72036800702241,3.46995470559681,1.20466148292385
1,0,1,1,1.06902746476416,0.723177586970761,3.17233793844159,1.19994642461364
1,0,1,1,1.09642232843165,0.708812440592607,2.98907179814314,1.26277645817066
0,0,1,1,1.05289561380279,0.678244287466572,3.42548326851249,1.43054891035298
1,0,1,1,1.16904197216001,0.694255971753792,3.25640985952019,1.47152851705709
1,0,1,1,1.20456989881813,0.776553902460664,3.39545564177743,1.27896416547038
1,0,1,1,1.09369688191931,0.717366511131409,3.13032636097707,1.38599671893593
1,0,1,1,1.11833040788935,0.755528415798914,3.02144008557598,1.29990913773989
1,0,1,1,1.17429563551196,0.791254964031105,3.55082608155771,1.28045210982298
1,0,1,1,1.10439115897982,0.696693898400652,3.0465669226966,1.30398553424599
1,0,1,1,1.07776528315538,0.741458517734253,3.01458106207936,1.18083915828973
1,0,1,1,1.10952908209385,0.727037766365409,3.18766661289053,1.20135438548692
1,0,1,1,1.17889465707167,0.761344338804591,3.40211532536006,1.21511292497008
1,0,1,0,1.06326564103307,0.686108622188164,2.97495570447563,1.25846902915473
1,0,1,0,1.03198178626035,0.701425294117689,3.0666993023947,1.35163759962901
1,0,1,1,1.16110117367804,0.759842844000538,3.09843678803835,1.28304012027642
1,0,1,1,1.17006008109454,0.755911001282117,2.96812045732016,1.21679489632574
1,0,1,1,1.14996253420448,0.722121888765127,3.45779712018819,1.25196874324638
1,0,1,1,0.981869823047045,0.699070300003301,2.90499273635286,1.23998470405333
1,0,1,1,1.16400834002719,0.758431738321338,3.14422638356797,1.26726941072332
1,0,1,1,1.21792129117866,0.772192333752543,3.52425997964498,1.42829785859389
1,0,1,1,1.1869349782262,0.752614274730707,3.01207065946556,1.33253295055548
1,0,1,0,1.0613097095009,0.722031926955292,3.12795105915596,1.11528197112042
1,0,1,1,1.12451715179346,0.787275216964195,3.28411222518851,1.34803760088119
1,0,1,1,1.103151314462,0.719123090573587,3.11118130151679,1.24265454849891
1,0,1,1,1.01989514544814,0.682920146166353,2.97481736585995,1.30293685828982
1,0,1,1,1.07956722733899,0.736759305822609,3.16681534506242,1.26343793940504
1,0,1,1,1.08441271325203,0.720689507302124,2.95331297785965,1.29785259124545
1,0,1,1,1.13284239371769,0.754304811143142,3.42595751417195,1.32196023909135
1,0,1,1,1.14243429944756,0.710783641331316,2.76526154527584,1.16463946039574
1,0,1,1,1.15646486456123,0.744789859893801,3.42957778376815,1.26894197556861
1,0,1,1,1.13774987853796,0.740529173366427,3.27320340189706,1.22506743850832
1,0,1,1,1.05701670572789,0.719839280815399,3.08256159715957,1.2511599608602
1,0,1,1,1.09702502030746,0.698683692166655,2.92736701916742,1.40822671657926
1,0,1,0,1.12263431154823,0.720298918371503,3.17471957972039,1.23293457738702
1,0,1,1,1.12932876271422,0.692617246141502,3.12921104677767,1.43916443937809
1,0,1,1,1.07924702587119,0.689827597031969,3.0559860542411,1.28521907947344
1,0,1,1,1.0887492175164,0.715425062922285,3.10880044284877,1.23124980457881
1,0,1,1,1.09163677915742,0.741997405714212,3.44307794761071,1.22202912235176
1,0,1,1,1.09357433849677,0.781854094109678,2.92983438713949,1.28933435150432
1,0,1,1,1.02254569276346,0.651790764360042,3.08923220107752,1.28867540784953
1,0,1,1,1.0944858772659,0.725333102368499,3.1023630890522,1.22195992433277
1,0,1,1,1.19038279584351,0.751655010246426,3.16242097123195,1.26060937262067
1,0,1,1,1.06468013430424,0.705093813038792,2.66495224974121,1.31079024411193
1,0,1,1,1.09759259463692,0.638674450101437,2.74461142161462,1.50503660050734
1,0,1,1,1.15591992858615,0.756757093684674,3.19654922138987,1.25788096049609
1,0,1,1,1.18908706584178,0.806421671966149,3.17506196573236,1.3106610382226
1,0,1,1,0.967703427009971,0.662513991275477,3.13637790811761,1.29079420500983
1,0,1,1,1.04135445011327,0.699794508236884,2.86298942792473,1.20262657682597
1,0,1,1,1.19841280208842,0.696486111666073,3.2059802395342,1.34734500730108
1,0,1,1,0.994603312195924,0.690018798447939,2.79840801962779,1.22803095976452
1,0,1,1,1.13258070076491,0.72251673209624,3.27356102882514,1.29539865918991
1,0,1,1,1.13578617240103,0.715983717612327,2.84369924987384,1.09669861990073
1,0,1,1,1.20872056404977,0.758254762361363,3.06409894938034,1.25234019166848
1,0,1,1,1.05855885944338,0.700342422823494,3.21678851933204,1.20800671597988
1,0,1,1,1.204846595414,0.755225052847632,3.09703828812421,1.24935839648448
1,0,1,1,1.13068727333347,0.701280371036978,2.73228071051043,1.349620281045
1,0,1,1,1.17468174633674,0.788013184978099,3.09261406822867,1.37750794831679
1,0,1,1,1.11326706692611,0.703944649071493,3.19125838763446,1.31607346773425
1,0,1,1,1.09687199957267,0.6879794586308,3.1918821724487,1.40819997842235
1,0,1,1,1.13831940620737,0.729957334883671,3.26699048424294,1.25777296316491
1,0,1,1,1.17910354582261,0.680740789089942,3.18747669544301,1.28892188320525
1,0,1,1,1.04480744415102,0.725604569761357,3.37850817983915,1.26744184002077
1,0,1,1,1.11206395494251,0.729713531768749,3.01558539031049,1.20136915454011
1,0,1,1,1.11781520833286,0.773555041413824,3.36554625861962,1.28403358594266
1,0,1,1,1.13250840610648,0.732087125753142,3.02551118706351,1.27531462080968
1,0,1,1,1.03786412102224,0.696466010203801,3.06642786276574,1.28520238439662
1,0,1,1,1.07670524725174,0.660911765243056,2.89542867542366,1.54356376402794
0,0,1,1,1.13951093258738,0.821369702461253,3.83212948312217,1.44129541761308
1,0,1,1,1.17444210727272,0.737902811148273,3.13138677158643,1.24350827506229
1,0,1,1,1.16143016319935,0.697685055115652,3.17422212901293,1.36429262075077
1,0,1,1,1.10266320250649,0.758736213307005,3.20043747035855,1.18652569894946
1,0,1,1,1.12444439302955,0.721816665414487,3.52415365327359,1.33105952688618
1,0,1,1,1.18935632863021,0.735306069223057,2.97854902124468,1.34252497455675
1,0,1,1,1.11345173604011,0.726730848576498,3.03822544003886,1.27638245926655
1,0,1,1,1.11526106506868,0.710470560841179,2.90775301515577,1.20217440680288
1,0,1,1,1.06120699690216,0.775415357012315,3.55950265792352,1.21451350996146
1,0,1,1,1.0953303138141,0.715681131933931,3.42681018420119,1.22197226854451
1,0,1,1,1.06028068108336,0.723548781417444,2.76363691662528,1.2447900889917
1,0,1,1,1.11185857044696,0.686320497703626,3.48360021620966,1.40231067930156
1,0,1,1,1.27865986607636,0.775196432350043,3.7148251184667,1.28828558819504
1,0,1,1,1.12236528920336,0.687083684912986,3.0816227133675,1.32797786789419
1,0,1,1,1.13566727902768,0.754787254976934,3.48690097055833,1.26954187694277
1,0,1,1,1.09332927764054,0.710242590961651,3.47429403931401,1.26507550557666
1,0,1,1,1.10494555817652,0.823323038249309,3.57788807452077,1.39140727923962
1,0,1,1,1.04602323018301,0.698982152703887,2.67501030389889,1.34675753972943
1,0,1,1,1.07258295640028,0.705687658630543,3.06102439202623,1.31073625809498
1,0,1,1,1.18350703149379,0.714308318441145,2.94013973578667,1.35107504607771
0,0,0,1,1.0446823923444,0.623368691493294,2.37738474133808,1.2218581129802
1,0,1,1,1.10286822436052,0.737718632927942,3.42590637008986,1.3873761543361
1,0,1,1,1.15170194464837,0.737529562522973,2.80953058277955,1.36474867564934
1,0,1,1,1.093723025944,0.668853272025553,3.04413920884863,1.30990893373331
0,0,1,0,1.01127417534359,0.711413894150891,3.48013352549415,1.29754084753001
1,0,1,1,1.16699700570267,0.750738372563278,3.52457598741393,1.23123279852885
1,0,1,1,1.03700169441083,0.668158376793711,3.11759090168971,1.30474275283614
1,0,1,1,1.03748359602392,0.703855584596818,2.97253742716831,1.22781941521643
1,0,1,0,1.09812474162,0.735206405673273,3.44612978692798,1.41461024416492
1,0,1,1,1.06894147777357,0.7558765661701,3.19093143862507,1.24737330073473
1,0,1,1,1.12436436144646,0.749525731107922,3.23463126236873,1.44197476231722
1,0,1,1,1.14555347452275,0.749552398728735,2.94464954882719,1.18219428907075
1,0,1,1,1.14068554130261,0.678022894475517,3.32444137289842,1.45934739891405
1,0,1,1,1.13428182745451,0.737447185565277,2.98721825637725,1.28263139163945
1,0,1,1,1.17549785651434,0.693778328613105,3.3146249671263,1.39345298083837
1,0,1,1,1.13980791690901,0.750392754591942,3.43245069089673,1.27164015388563
1,0,1,1,1.13510273221292,0.79238103412753,3.18801708357021,1.28427178100841
1,0,1,1,1.21648307075699,0.751051246057237,3.16324634522266,1.40609958437068
1,0,1,1,1.07501786172338,0.731864205061758,3.33993515137503,1.24811659690531
1,0,1,1,1.11129305081338,0.686503328426335,3.18711074120593,1.26351678614871
1,0,1,1,1.15148062725766,0.708127694219422,3.39682168460132,1.4348801596552
1,0,1,1,1.05353987662131,0.728674153662801,3.0014652742435,1.28866021400353
1,0,1,1,1.06985625719251,0.703736627059699,3.00779037491596,1.22226323853454
1,0,1,1,1.04553794912777,0.691832279453696,3.00030293418249,1.35018518502808
1,0,1,1,1.03743949532433,0.694456625645172,2.73820039439772,1.18853027116742
1,0,1,1,1.05172586284028,0.73518957317354,3.27112006386619,1.24037057059964
1,0,1,1,1.22090705941819,0.75061020523107,2.8026972428351,1.40710844450188
1,0,1,1,1.16548790667129,0.794009046736929,3.38406506775585,1.35716929274371
1,0,1,1,1.05038961870378,0.747003109023622,2.86424225514692,1.19735098244509
1,0,1,1,1.18129165504645,0.73036480982288,3.04535493547939,1.2777738103513
1,0,1,1,1.06949344279964,0.731572192602805,3.24013138868074,1.14854486049377
1,0,1,1,1.19776846872798,0.685811129840124,2.77635440324192,1.39695560766647
1,0,1,1,1.0840716967625,0.647813453291933,2.97111479180382,1.26785576291032
1,0,1,1,1.11173928662981,0.686798598515311,3.22389437627485,1.13902309965319
0,0,1,1,1.21142628645233,0.779935186674778,3.5183687940933,1.30286310351351
1,0,1,1,1.03016269188193,0.680997183792342,3.31865323389975,1.21259729528934
1,0,1,1,1.01242898595107,0.670580400982534,2.57950421554608,1.46648837963943
1,0,1,1,1.13296535081255,0.776667363844606,3.09366960251451,1.20812936830096
1,0,1,1,1.07192934081048,0.739164981065926,3.35404202016328,1.42022664526813
1,0,1,1,1.02745901791095,0.684255724358431,3.04493833061283,1.40797508675899
0,0,0,1,1.18096937833118,0.691433885520084,2.72295836121328,1.19639388968926
1,0,1,1,1.13926507285737,0.762113770816776,3.58576796276332,1.26383579742545
1,0,1,1,1.13946991562515,0.721305375422326,2.79141691853692,1.186316927159
0,0,0,0,1.06554589452184,0.724019058188706,2.61883700284135,1.16417123774356
1,0,1,1,1.1386571297692,0.698738628114417,3.12990905911686,1.42330606203528
1,0,1,0,1.02444327900676,0.734475440494137,2.84965998350572,1.4152883473473
1,0,1,1,1.18882470526854,0.762116540354496,3.44478694491194,1.27165405341247
1,0,1,0,1.1011491519338,0.73895178728813,2.9407868280845,1.15497654156686
1,0,1,1,1.02787679194739,0.650220609933833,2.96424152251148,1.1617481114748
1,0,1,1,1.12615746416115,0.651909437078259,3.19588126982018,1.36852572411025
1,0,1,1,1.13049802492569,0.75673726245328,3.42374144287224,1.4801192256142
1,0,1,1,1.1445348232541,0.711044754070688,3.12811567737747,1.32875392021957
1,0,1,1,1.13511188767492,0.698075887540456,3.40064090541,1.32182891364641
